"Country","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000"
"Uganda","138.5","132.7","125.9","133.9","162.5","170.3","134.2","160.2","153.7","145.4","125.1","99.2","90.1","88.3","75.6","67.1"
"Ukraine","469.4","510.7","603.6","577.0","518.0","488.0","478.4","465.3","484.8","462.8","410.4","373.8","342.2","278.3","246.1","210.1"
"United Arab Emirates","2425.8","2452.1","2331.9","2112.1","2142.0","2225.8","2405.8","2026.0","1924.3","1898.4","1915.1","2103.5","2194.0","2166.3","2007.8","1942.1"
"United Kingdom of Great Britain and Northern Ireland","4144.6","4008.8","3862.0","3186.9","3095.1","3053.3","2962.2","2802.9","2643.4","2544.7","2345.1","2251.2","2063.8","1900.2","1741.1","1567.8"
"United Republic of Tanzania","96.5","101.7","105.5","112.1","114.4","105.4","96.9","103.4","123.0","125.8","99.8","99.9","86.3","71.3","60.8","48.3"
"United States of America","9535.9","9059.5","8634.6","8432.5","8160.8","7949.9","7696.5","7420.1","7176.6","6820.6","6453.1","6101.5","5738.9","5330.0","4912.7","4561.9"
"Uruguay","1747.8","1754.1","1690.8","1604.1","1492.8","1404.6","1304.0","1168.0","1072.1","1107.5","997.5","958.6","973.1","920.4","968.9","926.6"
"Uzbekistan","382.8","341.6","308.1","287.7","247.7","224.3","195.9","172.0","160.1","161.0","144.0","130.5","122.5","117.1","109.0","104.0"
"Vanuatu","106.1","110.2","162.9","79.1","66.0","80.1","58.6","37.1","37.9","50.0","44.3","44.9","35.9","32.0","37.6","30.7"
"Venezuela (Bolivarian Republic of)","579.4","640.1","641.6","669.4","821.8","733.8","845.8","759.0","737.0","611.5","538.4","498.9","438.4","474.7","553.2","502.2"
"Viet Nam","334.3","320.7","331.3","318.1","266.9","252.9","209.5","193.3","192.9","174.9","151.0","130.3","105.7","95.9","113.4","89.0"
"Yemen","144.5","192.1","198.8","200.7","182.2","226.9","249.0","234.8","229.9","211.6","192.6","192.5","193.5","157.9","157.5","144.0"
"Zambia","203.0","191.7","179.8","168.1","162.1","147.9","127.5","112.8","99.4","117.9","148.0","144.6","137.8","122.6","114.5","119.2"
"Zimbabwe","182.3","158.3","132.4","138.1","141.1","156.7","No data","No data","No data","No data","No data","No data","No data","No data","No data","No data"
